Product ID,Product Name,Category,Base Price,Base Units Sold,Elasticity,Base Revenue,Market Share (%),Brand Loyalty
12441,Surf Excel,Personal Care,110.57,745,-1.51,82374.65,6.98,0.77
12442,Lakme Lipstick,Oral Care,189.83,508,-1.53,96433.64,26.98,0.76
12443,Glow & Lovely,Beauty,212.01,477,-1.22,101128.77,8.69,0.93
12444,Dove Soap,Beverage,127.59,720,-1.26,91864.8,27.53,0.72
12445,Vim Bar,Beverage,224.65,399,-0.98,89635.35,24.42,0.72
12446,Vim Bar,Beauty,57.87,1215,-1.55,70312.05,6.56,0.66
12447,Glow & Lovely,Laundry,362.64,202,-1.31,73253.28,17.91,0.62
12448,Lakme Lipstick,Cleaning,207.59,453,-1.56,94038.27,23.7,0.76
12449,Brooke Bond Tea,Beverage,366.52,205,-1.3,75136.6,5.61,0.71
12450,Brooke Bond Tea,Beauty,74.78,1159,-1.85,86670.02,12.58,0.77
12451,Pears Face Wash,Personal Care,397.86,190,-1.81,75593.4,14.46,0.66
12452,Lakme Lipstick,Laundry,200.28,552,-0.97,110554.56,17.7,0.94
12453,Wheel Detergent,Laundry,365.92,183,-1.28,66963.36,8,0.62
12454,Lux Body Wash,Beverage,174.56,586,-0.67,102292.16,23.19,0.83
12455,Sunsilk Shampoo,Beverage,374.15,226,-0.74,84557.9,22.45,0.69
12456,Sunsilk Shampoo,Beverage,74,1126,-1.18,83324,9.59,0.76
12457,Wheel Detergent,Beauty,147.85,637,-1.41,94180.45,10.83,0.85
12458,Hamam Soap,Cleaning,54.97,1706,-0.9,93778.82,26.73,0.74
12459,Clinic Plus Shampoo,Laundry,395.93,196,-1.14,77602.28,6.37,0.73
12460,Lux Body Wash,Beverage,269.2,298,-1.08,80221.6,14.78,0.7
12461,Hamam Soap,Cleaning,328.24,279,-1.09,91578.96,23.89,0.74
12462,Dove Soap,Laundry,197.23,481,-1.39,94867.63,19.97,0.79
12463,Dove Soap,Beauty,191.22,444,-1.51,84901.68,11.64,0.76
12464,Pond's Cream,Laundry,84,1374,-1.19,115416,28.27,0.9
12465,Axe Body Spray,Laundry,81.29,1276,-1.32,103726.04,20.58,0.86
12466,Lux Body Wash,Laundry,277.36,253,-1.56,70172.08,9.73,0.64
12467,Axe Body Spray,Beverage,32.66,3362,-0.63,109802.92,19.35,0.92
12468,Pepsodent,Oral Care,395.57,181,-1.06,71598.17,8.33,0.66
12469,Pond's Cream,Beverage,132.02,803,-1.12,106012.06,15.29,0.92
12470,Surf Excel,Oral Care,207.57,356,-0.98,73894.92,15.32,0.64
12471,Lux Body Wash,Personal Care,119.67,822,-1.53,98368.74,24.51,0.79
12472,Dove Soap,Beauty,302.39,325,-1.35,98276.75,8.12,0.91
12473,Clinic Plus Shampoo,Cleaning,242.65,373,-1.56,90508.45,11.81,0.81
12474,Rin Detergent,Oral Care,129.19,756,-1.03,97667.64,14.96,0.85
12475,Glow & Lovely,Laundry,44.86,2144,-1.38,96179.84,29.99,0.74
12476,Sunsilk Shampoo,Laundry,84.56,988,-1.38,83545.28,19.37,0.7
12477,Dove Soap,Laundry,386.55,242,-1.26,93545.1,15.25,0.81
12478,Dove Soap,Laundry,20.97,4920,-1.21,103172.4,17.25,0.88
12479,Pepsodent,Oral Care,32.62,2445,-1.17,79755.9,13.92,0.7
12480,Clinic Plus Shampoo,Personal Care,319.93,271,-1.21,86701.03,5.83,0.82
12481,Fair & Lovely,Laundry,388.1,190,-1.3,73739,11.89,0.66
12482,Fair & Lovely,Beverage,172.41,631,-0.9,108790.71,20.93,0.9
12483,Wheel Detergent,Beverage,134.79,772,-0.71,104057.88,25.32,0.83
12484,Clinic Plus Shampoo,Cleaning,395.41,280,-1.68,110714.8,17.73,0.94
12485,Pears Face Wash,Personal Care,56.53,1680,-1.74,94970.4,11.72,0.85
12486,Hamam Soap,Cleaning,293.13,320,-1.03,93801.6,28.53,0.73
12487,Surf Excel,Laundry,71.94,1073,-1.36,77191.62,24.53,0.62
12488,Fair & Lovely,Personal Care,374.85,263,-1.97,98585.55,21.5,0.81
12489,Glow & Lovely,Oral Care,27.4,3475,-0.83,95215,14.71,0.83
12490,TRESemmé Conditioner,Beauty,219.04,542,-1.44,118719.68,24.92,0.95
12491,Vim Bar,Beauty,296.86,315,-1.16,93510.9,15.31,0.81
12492,Close Up Toothpaste,Personal Care,245.84,389,-1.71,95631.76,19.48,0.8
12493,Pears Face Wash,Personal Care,134.87,864,-1.32,116527.68,27.98,0.91
12494,Lux Body Wash,Cleaning,42.79,1780,-1.23,76166.2,18.98,0.64
12495,Brooke Bond Tea,Personal Care,341.67,247,-1.63,84392.49,18.7,0.71
12496,Hamam Soap,Beauty,393.54,187,-1.15,73591.98,16.6,0.63
12497,Surf Excel,Beauty,42.36,1878,-1.33,79552.08,10.48,0.72
12498,Pond's Cream,Beauty,182.33,471,-1.43,85877.43,21.02,0.71
12499,Pears Face Wash,Personal Care,279.68,399,-1.63,111592.32,18.65,0.94
12500,Fair & Lovely,Oral Care,84.99,1019,-0.82,86604.81,15.47,0.75
12501,Rin Detergent,Beverage,179.83,538,-0.47,96748.54,15.15,0.84
12502,Dove Soap,Personal Care,174.9,534,-1.29,93396.6,29.63,0.72
12503,Surf Excel,Personal Care,35.45,2271,-1.67,80506.95,8.78,0.74
12504,Rin Detergent,Cleaning,356.17,262,-1.18,93316.54,27.93,0.73
12505,Lakme Lipstick,Cleaning,394.89,266,-1.45,105040.74,20.58,0.87
12506,Rin Detergent,Laundry,198.03,380,-1.01,75251.4,21.48,0.62
12507,Axe Body Spray,Cleaning,67.6,1495,-1.23,101062,21.79,0.83
12508,Lux Body Wash,Beauty,316.01,312,-1.43,98595.12,27.96,0.77
12509,Lux Body Wash,Oral Care,345.22,265,-0.88,91483.3,8.82,0.84
12510,Lakme Lipstick,Cleaning,251.38,405,-1.3,101808.9,28.88,0.79
12511,Fair & Lovely,Oral Care,26.29,2906,-1.12,76398.74,27.32,0.6
12512,Fair & Lovely,Cleaning,371.13,274,-1.35,101689.62,21.2,0.84
12513,Fair & Lovely,Oral Care,269.66,311,-1.39,83864.26,18.26,0.71
12514,Wheel Detergent,Beverage,322.24,235,-0.81,75726.4,6.79,0.71
12515,Clinic Plus Shampoo,Laundry,96.55,979,-1.36,94522.45,27.7,0.74
12516,Brooke Bond Tea,Beverage,94.65,913,-1.03,86415.45,9.44,0.79
12517,Pears Face Wash,Beverage,44.3,2391,-0.96,105921.3,24.61,0.85
12518,Clinic Plus Shampoo,Oral Care,164.12,627,-1.06,102903.24,19.59,0.86
12519,Pond's Cream,Oral Care,28.88,2724,-1.42,78669.12,6.32,0.74
12520,Pepsodent,Cleaning,47.53,1894,-1.38,90021.82,20.01,0.75
12521,Dove Soap,Laundry,322.9,222,-1.51,71683.8,15.45,0.62
12522,Glow & Lovely,Beverage,70.93,1536,-1.14,108948.48,22.43,0.89
12523,Glow & Lovely,Personal Care,176.39,520,-1.38,91722.8,25.69,0.73
12524,Rin Detergent,Oral Care,131.13,832,-0.84,109100.16,17.3,0.93
12525,Fair & Lovely,Oral Care,126.64,608,-1.25,76997.12,5.42,0.73
12526,TRESemmé Conditioner,Oral Care,71.51,944,-1.22,67505.44,10.67,0.61
12527,Pond's Cream,Cleaning,59.34,1133,-1.38,67232.22,8.43,0.62
12528,Pepsodent,Cleaning,241.8,319,-1.57,77134.2,8.53,0.71
12529,Surf Excel,Beauty,377.32,255,-1.62,96216.6,23.55,0.78
12530,Pepsodent,Cleaning,232.75,396,-1.1,92169,13.79,0.81
12531,Sunsilk Shampoo,Laundry,274.89,365,-1.44,100334.85,14.11,0.88
12532,Sunsilk Shampoo,Cleaning,375.26,261,-1.41,97942.86,17.96,0.83
12533,Fair & Lovely,Oral Care,23.7,3368,-1.2,79821.6,24.71,0.64
12534,Hamam Soap,Personal Care,333.71,244,-1.52,81425.24,14.66,0.71
12535,Lux Body Wash,Laundry,390.26,192,-1.25,74929.92,23.03,0.61
12536,Surf Excel,Personal Care,353.64,260,-1.29,91946.4,29.57,0.71
12537,Axe Body Spray,Oral Care,265.88,386,-1.42,102629.68,25.15,0.82
12538,Wheel Detergent,Beauty,119.91,723,-1.48,86694.93,20.43,0.72
12539,Clinic Plus Shampoo,Cleaning,338.59,262,-1.43,88710.58,15.09,0.77
12540,Clinic Plus Shampoo,Personal Care,281.83,245,-1.31,69048.35,7.83,0.64
12541,Glow & Lovely,Personal Care,264.74,259,-1.7,68567.66,8.88,0.63
12542,Close Up Toothpaste,Laundry,233.29,487,-0.79,113612.23,20.8,0.94
12543,Pond's Cream,Laundry,244.52,361,-1.19,88271.72,20.77,0.73
12544,TRESemmé Conditioner,Beverage,46.18,1753,-1.06,80953.54,19.08,0.68
12545,Lakme Lipstick,Oral Care,273.82,308,-0.78,84336.56,15.47,0.73
12546,TRESemmé Conditioner,Beauty,26.7,2999,-1.4,80073.3,5.36,0.76
12547,Rin Detergent,Laundry,141.27,591,-1.04,83490.57,7,0.78
12548,Vim Bar,Laundry,280.43,371,-1.21,104039.53,19.51,0.87
12549,Hamam Soap,Beauty,360.62,210,-1.2,75730.2,16.24,0.65
12550,Glow & Lovely,Oral Care,137.04,566,-1.05,77564.64,29.36,0.6
12551,TRESemmé Conditioner,Cleaning,29.87,2514,-1.05,75093.18,15.55,0.65
12552,Surf Excel,Beauty,190.17,457,-1.4,86907.69,10,0.79
12553,Lifebuoy Handwash,Beverage,236.28,327,-0.88,77263.56,7.47,0.72
12554,Lux Body Wash,Beverage,88.1,893,-0.95,78673.3,15.67,0.68
12555,Fair & Lovely,Laundry,131.91,748,-1.28,98668.68,13.45,0.87
12556,Pepsodent,Oral Care,275.35,273,-1.18,75170.55,25.16,0.6
12557,Wheel Detergent,Personal Care,227.88,416,-1.78,94798.08,18.43,0.8
12558,Wheel Detergent,Laundry,127.61,736,-1.17,93920.96,21.95,0.77
12559,Pears Face Wash,Beverage,123.34,894,-0.91,110265.96,25.26,0.88
12560,Close Up Toothpaste,Oral Care,152.59,550,-1.44,83924.5,25.15,0.67
12561,Pepsodent,Oral Care,396.76,258,-0.92,102364.08,27.85,0.8
12562,Clinic Plus Shampoo,Laundry,202.46,360,-0.81,72885.6,7.11,0.68
12563,Hamam Soap,Beverage,188.09,501,-1.19,94233.09,17.74,0.8
12564,Wheel Detergent,Cleaning,154.6,532,-1.18,82247.2,9.66,0.75
12565,Lux Body Wash,Beverage,364.46,247,-0.92,90021.62,7.3,0.84
12566,Brooke Bond Tea,Cleaning,219.1,522,-0.94,114370.2,20.46,0.95
12567,Lifebuoy Handwash,Laundry,360.76,274,-1.2,98848.24,7.54,0.92
12568,Pears Face Wash,Beauty,312.33,355,-1.44,110877.15,24.69,0.89
12569,Brooke Bond Tea,Oral Care,189.97,557,-1.28,105813.29,22.97,0.86
12570,Clinic Plus Shampoo,Oral Care,256.14,391,-1.2,100150.74,19.2,0.84
12571,Pepsodent,Oral Care,101.01,850,-0.9,85858.5,22.71,0.7
12572,Hamam Soap,Laundry,31.19,3373,-1.19,105203.87,16.9,0.9
12573,Sunsilk Shampoo,Laundry,316.98,240,-1.49,76075.2,26.71,0.6
12574,Lifebuoy Handwash,Beverage,152.04,509,-0.89,77388.36,15.61,0.67
12575,Brooke Bond Tea,Cleaning,145.4,681,-1.35,99017.4,25.37,0.79
12576,Sunsilk Shampoo,Beverage,74.55,1403,-1.18,104593.65,17.53,0.89
12577,Rin Detergent,Beverage,255.59,315,-1,80510.85,23.74,0.65
12578,Lux Body Wash,Beauty,385.73,167,-1.31,64416.91,5.89,0.61
12579,Axe Body Spray,Beverage,384.8,242,-0.97,93121.6,9.72,0.85
12580,Pepsodent,Oral Care,287,332,-1.56,95284,7.07,0.89
12581,Surf Excel,Laundry,269.5,343,-1.8,92438.5,19.94,0.77
12582,Dove Soap,Personal Care,98.09,861,-1.4,84455.49,9.74,0.77
12583,Axe Body Spray,Oral Care,36.95,2087,-1.25,77114.65,5.62,0.73
12584,Hamam Soap,Personal Care,186.27,531,-1.48,98909.37,5.25,0.94
12585,Close Up Toothpaste,Cleaning,159.4,574,-1.62,91495.6,8.97,0.84
12586,Lakme Lipstick,Cleaning,104.65,957,-1.22,100150.05,10.08,0.91
12587,TRESemmé Conditioner,Personal Care,163.09,454,-1.7,74042.86,12.1,0.66
12588,Rin Detergent,Beverage,263.61,384,-1.24,101226.24,17.77,0.86
12589,TRESemmé Conditioner,Beverage,251.98,454,-0.86,114398.92,29.99,0.88
12590,Sunsilk Shampoo,Oral Care,206.34,503,-1.11,103789.02,19.33,0.87
12591,Pond's Cream,Personal Care,355.93,261,-1.27,92897.73,22.4,0.76
12592,Vim Bar,Oral Care,397.86,203,-1.12,80765.58,16.86,0.69
12593,Pepsodent,Beverage,50.88,1638,-1.45,83341.44,28.23,0.65
12594,Glow & Lovely,Personal Care,275.16,326,-1.31,89702.16,12.22,0.8
12595,Dove Soap,Beverage,106.11,837,-1.08,88814.07,9.71,0.81
12596,Rin Detergent,Oral Care,347.31,221,-1.27,76755.51,25.83,0.61
12597,Sunsilk Shampoo,Personal Care,255.97,286,-1.27,73207.42,20.05,0.61
12598,TRESemmé Conditioner,Beauty,364.74,239,-1.45,87172.86,24.6,0.7
12599,Fair & Lovely,Beverage,137.73,558,-1.23,76853.34,9.82,0.7
12600,Hamam Soap,Laundry,196.65,558,-1.03,109730.7,24.8,0.88
12601,Lakme Lipstick,Laundry,345.07,229,-1.33,79021.03,19.67,0.66
12602,TRESemmé Conditioner,Laundry,274.47,397,-1.05,108964.59,28.14,0.85
12603,Lifebuoy Handwash,Beverage,213.34,448,-1.31,95576.32,6.13,0.9
12604,Lifebuoy Handwash,Laundry,224.55,443,-1.6,99475.65,29.2,0.77
12605,Clinic Plus Shampoo,Personal Care,49.85,1789,-1.08,89181.65,29.22,0.69
12606,Sunsilk Shampoo,Cleaning,50.79,1461,-1.62,74204.19,5.99,0.7
12607,Pepsodent,Cleaning,72.25,1408,-1.38,101728,24.09,0.82
12608,Hamam Soap,Oral Care,146.49,585,-0.99,85696.65,7.09,0.8
12609,Pond's Cream,Oral Care,326.55,305,-1.33,99597.75,29.14,0.77
12610,Surf Excel,Beverage,284.7,350,-1.12,99645,7.25,0.93
12611,Wheel Detergent,Personal Care,112.05,714,-1.16,80003.7,17.73,0.68
12612,Pepsodent,Personal Care,298.4,321,-1.57,95786.4,19.78,0.8
12613,Glow & Lovely,Oral Care,340.08,229,-1.43,77878.32,5.31,0.74
12614,Rin Detergent,Oral Care,57.48,1778,-1.34,102199.44,18.83,0.86
12615,Pepsodent,Beverage,105.77,1001,-0.89,105875.77,21.7,0.87
12616,Clinic Plus Shampoo,Beauty,387.95,267,-1.53,103582.65,21.64,0.85
12617,Lux Body Wash,Beverage,363.26,213,-0.83,77374.38,11.93,0.69
12618,Hamam Soap,Oral Care,254.6,408,-1.04,103876.8,10.57,0.94
12619,Clinic Plus Shampoo,Personal Care,333.83,319,-1.49,106491.77,15.68,0.92
12620,Sunsilk Shampoo,Personal Care,220.96,297,-1.65,65625.12,5.99,0.62
12621,Glow & Lovely,Personal Care,21.94,4145,-1.53,90941.3,16.6,0.78
12622,Brooke Bond Tea,Oral Care,270.13,270,-1,72935.1,21.59,0.6
12623,Wheel Detergent,Cleaning,367.11,221,-1.6,81131.31,12.85,0.72
12624,Wheel Detergent,Personal Care,172.92,460,-1.28,79543.2,13.62,0.7
12625,Fair & Lovely,Beauty,278.18,395,-1.41,109881.1,19.58,0.92
12626,TRESemmé Conditioner,Beauty,286.38,317,-1.37,90782.46,13.43,0.8
12627,Pears Face Wash,Beauty,78.27,1196,-1.51,93610.92,28.19,0.73
12628,Pepsodent,Cleaning,228.12,378,-1.09,86229.36,16.66,0.74
12629,Lifebuoy Handwash,Beverage,309.26,280,-0.9,86592.8,9.53,0.79
12630,Sunsilk Shampoo,Cleaning,283.27,332,-1.63,94045.64,20.51,0.78
12631,Lux Body Wash,Personal Care,319.96,320,-1.47,102387.2,29.43,0.79
12632,Fair & Lovely,Laundry,114.11,806,-1.22,91972.66,16.4,0.79
12633,Lifebuoy Handwash,Personal Care,161.7,650,-1.29,105105,11.81,0.94
12634,Wheel Detergent,Beauty,94.86,1176,-1.28,111555.36,18.67,0.94
12635,Lifebuoy Handwash,Beverage,367.51,274,-0.76,100697.74,21.24,0.83
12636,Close Up Toothpaste,Laundry,31.32,2669,-1.34,83593.08,5.8,0.79
12637,Rin Detergent,Beverage,136.61,589,-0.7,80463.29,27.79,0.63
12638,Pepsodent,Beverage,343.43,271,-0.78,93069.53,8.1,0.86
12639,Wheel Detergent,Oral Care,254.66,407,-0.89,103646.62,10.35,0.94
12640,Surf Excel,Cleaning,168.83,627,-0.9,105856.41,13.91,0.93
12641,Sunsilk Shampoo,Oral Care,55.6,2083,-1.35,115814.8,23.23,0.94
12642,Hamam Soap,Beauty,372.65,222,-1.58,82728.3,18.43,0.7
12643,Dove Soap,Cleaning,101.68,1161,-0.98,118050.48,24.24,0.95
12644,Vim Bar,Oral Care,368.22,318,-1.01,117093.96,24.65,0.94
12645,Lakme Lipstick,Beauty,342.65,248,-1.28,84977.2,14.8,0.74
12646,Pond's Cream,Beauty,362.37,219,-1.26,79359.03,22.27,0.65
12647,Close Up Toothpaste,Beverage,266.11,349,-1.1,92872.39,5.61,0.88
12648,Surf Excel,Cleaning,281.11,338,-1.11,95015.18,16,0.82
12649,Lifebuoy Handwash,Laundry,303.49,350,-1.37,106221.5,13.09,0.94
12650,Lakme Lipstick,Beverage,341.35,255,-0.78,87044.25,16.23,0.75
12651,Close Up Toothpaste,Oral Care,313.31,274,-0.83,85846.94,11.67,0.77
12652,Pears Face Wash,Personal Care,355.68,198,-1.24,70424.64,6.48,0.66
12653,Glow & Lovely,Beauty,166.95,537,-1.5,89652.15,12.14,0.8
12654,Pears Face Wash,Beverage,320.47,293,-0.96,93897.71,10.35,0.85
12655,Surf Excel,Beauty,133.41,820,-1.51,109396.2,24.33,0.88
12656,Pepsodent,Beauty,388.44,233,-1.2,90506.52,6.63,0.85
12657,Rin Detergent,Cleaning,201.54,450,-1.25,90693,9.22,0.83
12658,Vim Bar,Beverage,50.94,2079,-0.92,105904.26,15.11,0.92
12659,Wheel Detergent,Laundry,191.94,549,-1.52,105375.06,21.1,0.87
12660,Dove Soap,Beverage,216.42,446,-1.08,96523.32,20.77,0.8
12661,Pears Face Wash,Beverage,249.92,384,-1.35,95969.28,16.89,0.82
12662,Surf Excel,Beverage,80.18,1073,-0.9,86033.14,6.17,0.81
12663,Pears Face Wash,Beverage,44.78,1693,-1.29,75812.54,9.86,0.69
12664,Pond's Cream,Cleaning,64.41,1126,-1.58,72525.66,5.11,0.69
12665,Wheel Detergent,Oral Care,153.37,641,-1.25,98310.17,11.65,0.88
12666,Fair & Lovely,Beverage,24.67,3637,-0.95,89724.79,16.54,0.77
12667,Fair & Lovely,Personal Care,92.78,798,-1.63,74038.44,5.77,0.7
12668,Vim Bar,Personal Care,103.39,902,-1.31,93257.78,5.98,0.88
12669,Fair & Lovely,Beverage,128.12,601,-1.05,77000.12,11.57,0.69
12670,Brooke Bond Tea,Beverage,189.27,482,-0.79,91228.14,16.96,0.78
12671,Lux Body Wash,Beauty,316.07,267,-1.57,84390.69,9.72,0.77
12672,Surf Excel,Cleaning,91.13,921,-0.97,83930.73,18.25,0.71
12673,Glow & Lovely,Oral Care,269.6,362,-0.84,97595.2,16.18,0.84
12674,Lifebuoy Handwash,Beverage,371.66,294,-1.12,109268.04,18.79,0.92
12675,Lakme Lipstick,Beauty,50.03,1449,-1.4,72493.47,15.07,0.63
12676,Close Up Toothpaste,Personal Care,258.4,369,-1.15,95349.6,6.01,0.9
12677,Lakme Lipstick,Laundry,371.05,206,-1.06,76436.3,6.17,0.72
12678,Pepsodent,Laundry,351.1,271,-1.08,95148.1,22.01,0.78
12679,Pond's Cream,Personal Care,128.85,644,-1.63,82979.4,20.22,0.69
12680,Sunsilk Shampoo,Cleaning,172.11,637,-1,109634.07,17.96,0.93
12681,Lux Body Wash,Beauty,394.79,276,-1.04,108962.04,20.99,0.9
12682,Brooke Bond Tea,Personal Care,170.3,635,-1.7,108140.5,21.57,0.89
12683,Sunsilk Shampoo,Beauty,151.92,645,-1.18,97988.4,12.58,0.87
12684,Lifebuoy Handwash,Cleaning,271.58,364,-0.91,98855.12,19.14,0.83
12685,TRESemmé Conditioner,Laundry,340.12,276,-1.32,93873.12,25.12,0.75
12686,Axe Body Spray,Beauty,192.43,582,-1.28,111994.26,25.77,0.89
12687,Lifebuoy Handwash,Beverage,29.12,2699,-1.16,78594.88,15.6,0.68
12688,Dove Soap,Beauty,170.73,573,-1.54,97828.29,11.1,0.88
12689,Lifebuoy Handwash,Cleaning,241.19,416,-1.57,100335.04,25.45,0.8
12690,Wheel Detergent,Laundry,358.78,299,-1.3,107275.22,20.54,0.89
12691,Pears Face Wash,Beauty,55.43,1206,-1.47,66848.58,9.57,0.61
12692,Pears Face Wash,Laundry,119.63,745,-1.26,89124.35,23.86,0.72
12693,Pears Face Wash,Cleaning,289.62,286,-1.43,82831.32,29.43,0.64
12694,Brooke Bond Tea,Personal Care,67.31,1154,-1.4,77675.74,23.29,0.63
12695,Pepsodent,Oral Care,109.79,663,-1.3,72790.77,15.55,0.63
12696,Clinic Plus Shampoo,Oral Care,203.41,381,-0.88,77499.21,15.73,0.67
12697,Lux Body Wash,Beauty,156.4,559,-1.51,87427.6,16.64,0.75
12698,Close Up Toothpaste,Oral Care,116.06,598,-1.17,69403.88,13.77,0.61
12699,TRESemmé Conditioner,Oral Care,101.1,1138,-1.15,115051.8,26.45,0.91
12700,Brooke Bond Tea,Laundry,383.2,257,-1.58,98482.4,26.21,0.78
12701,Fair & Lovely,Laundry,334.02,314,-0.99,104882.28,12.64,0.93
12702,Dove Soap,Beverage,133.41,635,-0.5,84715.35,22.73,0.69
12703,Rin Detergent,Personal Care,149.39,666,-1.77,99493.74,22.81,0.81
12704,Wheel Detergent,Beverage,347.1,228,-1.06,79138.8,25.74,0.63
12705,Lifebuoy Handwash,Beauty,337.94,286,-1.2,96650.84,20.74,0.8
12706,Brooke Bond Tea,Beauty,120.21,699,-1.48,84026.79,5.04,0.8
12707,Fair & Lovely,Laundry,377.14,303,-1.45,114273.42,22.76,0.93
12708,Glow & Lovely,Oral Care,207.14,510,-1.16,105641.4,20.13,0.88
12709,Lux Body Wash,Cleaning,220.45,461,-1.34,101627.45,12.83,0.9
12710,Glow & Lovely,Beauty,20.92,5219,-1.18,109181.48,26.95,0.86
12711,Pears Face Wash,Personal Care,204.06,466,-1.29,95091.96,25.14,0.76
12712,Hamam Soap,Beverage,332.71,277,-1.34,92160.67,16.55,0.79
12713,Lifebuoy Handwash,Beauty,237.33,333,-1.37,79030.89,9.8,0.72
12714,Close Up Toothpaste,Beauty,164.07,613,-1.53,100574.91,10.57,0.91
12715,TRESemmé Conditioner,Personal Care,138.07,810,-1.32,111836.7,18.91,0.94
12716,Surf Excel,Cleaning,302.48,336,-1.38,101633.28,27.23,0.8
12717,Close Up Toothpaste,Personal Care,55.71,1664,-1.36,92701.44,25.26,0.74
12718,Lakme Lipstick,Personal Care,77.96,1068,-1.54,83261.28,15.64,0.72
12719,Axe Body Spray,Beverage,281.05,251,-1.03,70543.55,5.25,0.67
12720,Lakme Lipstick,Personal Care,205.79,525,-1.88,108039.75,19.93,0.9
12721,Glow & Lovely,Oral Care,334.04,328,-1.1,109565.12,19.15,0.92
12722,Glow & Lovely,Cleaning,343.33,297,-1.67,101969.01,27.39,0.8
12723,Dove Soap,Beauty,360.27,235,-1.54,84663.45,16.2,0.73
12724,Glow & Lovely,Beverage,196.91,417,-0.93,82111.47,26.2,0.65
12725,Pears Face Wash,Oral Care,378.26,209,-0.84,79056.34,21.68,0.65
12726,Hamam Soap,Beverage,284.4,268,-0.86,76219.2,12.28,0.68
12727,Pears Face Wash,Cleaning,82.79,1312,-1.31,108620.48,18.05,0.92
12728,Lifebuoy Handwash,Laundry,230.03,478,-1.12,109954.34,24.93,0.88
12729,Lifebuoy Handwash,Laundry,107.84,697,-1.09,75164.48,7.45,0.7
12730,Sunsilk Shampoo,Oral Care,50.88,1577,-0.98,80237.76,16.25,0.69
12731,Surf Excel,Personal Care,225.88,447,-1.58,100968.36,29.58,0.78
12732,Dove Soap,Beauty,131.53,618,-1.34,81285.54,12.88,0.72
12733,Axe Body Spray,Personal Care,318.66,269,-1.85,85719.54,17.31,0.73
12734,Glow & Lovely,Laundry,142.62,773,-1.15,110245.26,26.67,0.87
12735,Sunsilk Shampoo,Beauty,34.09,2871,-1.22,97872.39,20.84,0.81
12736,Clinic Plus Shampoo,Cleaning,353.42,204,-1.08,72097.68,14.71,0.63
12737,Pears Face Wash,Beauty,317.19,317,-1.65,100549.23,11.62,0.9
12738,Rin Detergent,Personal Care,343.34,277,-1.43,95105.18,10.55,0.86
12739,Vim Bar,Laundry,257.03,338,-0.71,86876.14,11.47,0.78
12740,Wheel Detergent,Laundry,332.95,235,-1.39,78243.25,20.23,0.65
12741,Vim Bar,Beverage,22.49,4387,-0.86,98663.63,10.87,0.89
12742,Rin Detergent,Beverage,39.05,1888,-0.69,73726.4,11.69,0.66
12743,Lakme Lipstick,Oral Care,356.96,276,-1.18,98520.96,27.84,0.77
12744,Fair & Lovely,Cleaning,331,261,-1.38,86391,19.83,0.72
12745,Vim Bar,Personal Care,344.98,260,-1.65,89694.8,6.64,0.84
12746,Lux Body Wash,Oral Care,201.96,354,-1.12,71493.84,5.03,0.68
12747,Lux Body Wash,Personal Care,329,369,-1.33,121401,29.1,0.94
12748,Vim Bar,Laundry,277.94,399,-1.31,110898.06,26.16,0.88
12749,Lifebuoy Handwash,Personal Care,392.51,206,-1.68,80857.06,24.24,0.65
12750,Lakme Lipstick,Oral Care,169.18,499,-0.9,84420.82,27.83,0.66
12751,Brooke Bond Tea,Beauty,354.15,269,-1.26,95266.35,17.79,0.81
12752,Surf Excel,Beverage,23.12,4159,-1.13,96156.08,26.51,0.76
12753,Clinic Plus Shampoo,Laundry,255.02,343,-1,87471.86,6.77,0.82
12754,Axe Body Spray,Beauty,38.85,2110,-1.64,81973.5,13.85,0.72
12755,Close Up Toothpaste,Oral Care,209.51,405,-1.31,84851.55,16.35,0.73
12756,Sunsilk Shampoo,Personal Care,88.58,1170,-1.47,103638.6,16.49,0.89
12757,Lux Body Wash,Laundry,154.96,529,-1.18,81973.84,9.37,0.75
12758,Lifebuoy Handwash,Beauty,156.39,535,-1.72,83668.65,8.74,0.77
12759,Rin Detergent,Beauty,79.46,1052,-1.05,83591.92,14.47,0.73
12760,Pond's Cream,Beauty,375.4,207,-1.33,77707.8,12.89,0.69
12761,Pepsodent,Cleaning,62.15,1403,-1.32,87196.45,8.99,0.8
12762,Glow & Lovely,Laundry,369.48,222,-1.05,82024.56,22.35,0.67
12763,Brooke Bond Tea,Beauty,266.08,354,-1.67,94192.32,27.46,0.74
12764,Surf Excel,Beverage,391.25,211,-1.06,82553.75,10.2,0.75
12765,Pepsodent,Cleaning,158.18,603,-1.01,95382.54,17.8,0.81
12766,TRESemmé Conditioner,Laundry,66.88,1313,-0.96,87813.44,23.72,0.71
12767,Wheel Detergent,Laundry,267.14,266,-1.31,71059.24,12.88,0.63
12768,Surf Excel,Oral Care,250.68,291,-1.06,72947.88,21.53,0.6
12769,Lux Body Wash,Personal Care,297.86,272,-1.3,81017.92,5.1,0.77
12770,Rin Detergent,Laundry,242.63,376,-1.09,91228.88,7.26,0.85
12771,Surf Excel,Cleaning,291.82,314,-1.09,91631.48,13.28,0.81
12772,Lifebuoy Handwash,Laundry,247.79,299,-0.93,74089.21,12.41,0.66
12773,Pepsodent,Beverage,396.73,201,-1.31,79742.73,6.49,0.75
